time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),is_day ()
2023-08-11T06:00,16.4,87,14.2,17.0,0.00,0.00,0.00,992.4,0,4.9,306,15.6,0.384,1
2023-08-11T07:00,18.6,77,14.4,19.3,0.00,0.00,0.00,992.8,0,5.1,315,16.8,0.383,1
2023-08-11T08:00,20.3,65,13.5,20.7,0.00,0.00,0.00,993.0,0,4.7,337,18.1,0.382,1
2023-08-11T09:00,21.4,55,12.0,22.4,0.00,0.00,0.00,993.3,0,2.9,360,19.4,0.380,1
2023-08-11T10:00,22.3,49,11.2,24.0,0.00,0.00,0.00,993.3,0,1.5,45,20.6,0.378,1
2023-08-11T11:00,23.1,46,10.7,25.1,0.00,0.00,0.00,993.0,1,1.1,90,21.6,0.376,1
2023-08-11T12:00,23.8,44,10.8,24.9,0.00,0.00,0.00,993.3,36,6.1,40,22.4,0.373,1
2023-08-11T13:00,24.1,43,10.6,24.2,0.00,0.00,0.00,992.9,3,5.1,82,22.7,0.371,1
2023-08-11T14:00,24.1,43,10.8,24.3,0.00,0.00,0.00,992.6,3,4.8,153,22.9,0.369,1
2023-08-11T15:00,24.0,44,11.1,23.6,0.00,0.00,0.00,992.4,1,5.0,180,22.8,0.368,1
2023-08-11T16:00,23.5,47,11.7,23.1,0.00,0.00,0.00,992.1,0,5.8,176,22.4,0.367,1
2023-08-11T17:00,22.2,63,14.8,23.2,0.00,0.00,0.00,992.4,1,3.7,169,21.7,0.367,1
2023-08-11T18:00,20.5,66,13.9,20.9,0.00,0.00,0.00,992.5,1,5.9,142,20.5,0.367,1
2023-08-11T19:00,17.9,77,13.9,18.0,0.00,0.00,0.00,992.4,0,8.2,157,19.2,0.367,0
2023-08-11T20:00,16.9,81,13.7,17.0,0.00,0.00,0.00,992.4,0,7.7,191,18.2,0.367,0
2023-08-11T21:00,16.3,82,13.2,16.2,0.00,0.00,0.00,992.2,0,7.6,205,17.4,0.367,0
2023-08-11T22:00,16.0,81,12.7,16.0,0.00,0.00,0.00,992.3,0,5.5,212,16.7,0.367,0
2023-08-11T23:00,15.8,79,12.2,15.7,0.00,0.00,0.00,992.1,0,4.9,216,16.2,0.367,0
2023-08-12T00:00,13.5,91,12.0,13.7,0.00,0.00,0.00,991.8,0,2.5,270,14.7,0.368,0
2023-08-12T01:00,12.6,95,11.8,12.6,0.00,0.00,0.00,991.5,0,3.5,294,14.6,0.368,0
2023-08-12T02:00,12.6,93,11.6,12.6,0.00,0.00,0.00,991.5,0,3.5,294,14.5,0.368,0
2023-08-12T03:00,12.9,90,11.3,12.8,0.00,0.00,0.00,991.5,0,3.7,281,14.3,0.368,0
2023-08-12T04:00,13.4,87,11.3,13.2,0.00,0.00,0.00,991.5,0,3.6,276,14.0,0.368,1
2023-08-12T05:00,14.5,85,11.9,14.7,0.00,0.00,0.00,991.5,0,2.6,286,14.4,0.368,1
2023-08-12T06:00,16.7,83,13.8,17.7,0.00,0.00,0.00,991.7,2,1.4,360,15.5,0.368,1
2023-08-12T07:00,19.0,76,14.7,20.4,0.00,0.00,0.00,991.7,0,0.8,117,16.9,0.367,1
2023-08-12T08:00,21.0,69,15.1,22.2,0.00,0.00,0.00,991.7,0,3.1,144,18.4,0.367,1
2023-08-12T09:00,22.9,60,14.9,24.3,0.00,0.00,0.00,991.6,0,6.8,155,19.9,0.365,1
2023-08-12T10:00,24.2,53,14.1,25.4,0.00,0.00,0.00,991.5,0,9.8,163,21.1,0.363,1
2023-08-12T11:00,25.0,51,14.2,26.6,0.00,0.00,0.00,991.2,0,9.5,169,22.1,0.361,1
2023-08-12T12:00,25.5,51,14.5,27.3,0.00,0.00,0.00,990.9,0,9.2,169,22.9,0.358,1
2023-08-12T13:00,25.9,51,14.8,27.4,0.00,0.00,0.00,990.3,0,9.4,162,23.5,0.356,1
2023-08-12T14:00,25.9,51,14.9,26.8,0.00,0.00,0.00,989.9,0,9.8,156,23.7,0.354,1
2023-08-12T15:00,25.5,53,15.2,25.8,0.00,0.00,0.00,989.5,0,9.8,163,23.6,0.353,1
2023-08-12T16:00,24.7,57,15.7,25.3,0.00,0.00,0.00,989.0,0,9.3,167,23.2,0.352,1
2023-08-12T17:00,23.2,67,16.9,24.5,0.00,0.00,0.00,988.9,0,7.9,164,22.5,0.352,1
2023-08-12T18:00,21.1,75,16.5,22.0,0.00,0.00,0.00,988.9,1,8.9,159,21.4,0.352,1
2023-08-12T19:00,19.4,82,16.2,20.0,0.00,0.00,0.00,988.9,0,10.5,164,20.4,0.352,0
2023-08-12T20:00,18.4,84,15.6,18.8,0.00,0.00,0.00,989.2,1,10.1,176,19.6,0.353,0
2023-08-12T21:00,17.6,83,14.7,17.8,0.00,0.00,0.00,989.2,0,9.7,182,18.9,0.353,0
2023-08-12T22:00,17.1,83,14.2,17.2,0.00,0.00,0.00,989.2,0,8.7,197,18.4,0.353,0
2023-08-12T23:00,16.4,85,13.9,16.4,0.00,0.00,0.00,989.0,0,8.7,197,17.9,0.353,0
2023-08-13T00:00,15.6,91,14.1,16.0,0.00,0.00,0.00,988.8,1,6.7,216,16.7,0.351,0
2023-08-13T01:00,14.7,95,13.9,15.6,0.00,0.00,0.00,988.6,0,2.3,252,16.4,0.351,0
2023-08-13T02:00,14.2,96,13.6,15.1,0.00,0.00,0.00,988.6,2,1.8,270,16.2,0.352,0
2023-08-13T03:00,14.4,95,13.6,14.9,0.00,0.00,0.00,988.4,8,4.0,270,16.0,0.352,0
2023-08-13T04:00,15.0,93,13.9,15.8,0.00,0.00,0.00,988.5,0,3.3,229,15.8,0.352,1
2023-08-13T05:00,15.7,93,14.5,17.0,0.00,0.00,0.00,988.9,1,0.8,333,16.2,0.352,1
2023-08-13T06:00,17.6,88,15.6,19.4,0.00,0.00,0.00,989.5,1,0.5,45,17.1,0.352,1
2023-08-13T07:00,19.9,79,16.2,21.7,0.00,0.00,0.00,989.7,0,1.8,169,18.3,0.352,1
2023-08-13T08:00,22.2,72,16.8,23.9,0.00,0.00,0.00,989.7,3,4.7,176,19.7,0.351,1
2023-08-13T09:00,24.2,65,17.1,26.4,0.00,0.00,0.00,989.9,0,6.5,177,21.1,0.350,1
2023-08-13T10:00,25.6,59,17.1,28.3,0.00,0.00,0.00,989.8,5,7.3,171,22.4,0.348,1
2023-08-13T11:00,26.3,57,17.2,29.0,0.00,0.00,0.00,989.6,3,8.8,171,23.4,0.346,1
2023-08-13T12:00,27.0,54,16.9,29.5,0.00,0.00,0.00,989.6,11,9.2,154,24.1,0.343,1
2023-08-13T13:00,27.5,52,16.7,29.7,0.00,0.00,0.00,989.2,7,8.0,153,24.6,0.341,1
2023-08-13T14:00,27.5,51,16.5,29.1,0.00,0.00,0.00,989.0,3,8.2,151,24.8,0.340,1
2023-08-13T15:00,27.1,53,16.6,28.2,0.00,0.00,0.00,988.7,5,8.2,157,24.8,0.338,1
2023-08-13T16:00,26.4,57,17.2,27.9,0.00,0.00,0.00,988.5,2,7.5,163,24.4,0.338,1
2023-08-13T17:00,24.9,68,18.6,27.1,0.00,0.00,0.00,988.4,1,6.5,161,23.7,0.337,1
2023-08-13T18:00,22.5,77,18.3,24.6,0.00,0.00,0.00,988.0,0,6.0,155,22.6,0.338,1
2023-08-13T19:00,21.0,81,17.7,22.4,0.00,0.00,0.00,988.6,0,9.8,152,21.4,0.338,0
2023-08-13T20:00,20.0,84,17.2,21.2,0.00,0.00,0.00,988.6,0,8.8,171,20.6,0.338,0
2023-08-13T21:00,19.3,84,16.6,20.1,0.00,0.00,0.00,988.7,1,10.1,180,19.9,0.338,0
2023-08-13T22:00,18.6,86,16.2,19.4,0.00,0.00,0.00,988.6,0,9.5,189,19.3,0.339,0
2023-08-13T23:00,17.7,89,15.8,18.6,0.00,0.00,0.00,988.5,1,6.9,189,18.7,0.339,0
2023-08-14T00:00,16.3,94,15.4,17.1,0.00,0.00,0.00,988.5,0,7.0,201,17.5,0.334,0
2023-08-14T01:00,16.4,91,15.0,17.1,0.00,0.00,0.00,988.4,0,6.1,220,17.4,0.334,0
2023-08-14T02:00,16.1,90,14.5,16.7,0.00,0.00,0.00,988.4,0,5.6,255,17.0,0.335,0
2023-08-14T03:00,15.8,91,14.4,16.7,0.00,0.00,0.00,988.4,0,3.8,287,16.6,0.335,0
2023-08-14T04:00,15.8,91,14.4,16.9,0.00,0.00,0.00,988.5,3,2.5,315,16.3,0.335,1
2023-08-14T05:00,16.2,93,15.1,17.6,0.00,0.00,0.00,988.8,17,2.1,31,16.6,0.336,1
2023-08-14T06:00,18.1,91,16.7,20.3,0.00,0.00,0.00,989.4,8,1.1,90,17.5,0.336,1
2023-08-14T07:00,20.6,80,17.1,22.8,0.00,0.00,0.00,989.6,1,1.5,135,18.8,0.335,1
2023-08-14T08:00,23.2,69,17.3,25.2,0.00,0.00,0.00,989.9,0,3.9,146,20.3,0.335,1
2023-08-14T09:00,25.2,56,15.8,26.6,0.00,0.00,0.00,990.2,0,8.7,163,21.6,0.333,1
2023-08-14T10:00,26.2,50,14.9,27.5,0.00,0.00,0.00,990.0,2,11.1,167,22.8,0.332,1
2023-08-14T11:00,26.8,49,15.3,28.5,0.00,0.00,0.00,989.7,0,11.3,171,23.8,0.330,1
2023-08-14T12:00,27.1,48,15.3,29.1,0.00,0.00,0.00,989.7,0,9.7,178,24.5,0.327,1
2023-08-14T13:00,27.5,47,15.3,29.3,0.00,0.00,0.00,989.3,0,8.7,175,25.0,0.325,1
2023-08-14T14:00,27.5,47,15.3,29.0,0.00,0.00,0.00,988.9,0,7.1,165,25.3,0.324,1
2023-08-14T15:00,27.3,48,15.4,28.1,0.00,0.00,0.00,988.5,0,6.9,152,25.2,0.322,1
2023-08-14T16:00,26.6,54,16.4,27.9,0.00,0.00,0.00,988.4,0,6.4,142,24.8,0.322,1
2023-08-14T17:00,25.0,66,18.1,27.3,0.00,0.00,0.00,988.3,0,4.4,145,24.1,0.322,1
2023-08-14T18:00,22.3,74,17.3,23.7,0.00,0.00,0.00,988.3,0,7.7,152,22.7,0.322,1
2023-08-14T19:00,20.9,75,16.3,22.0,0.00,0.00,0.00,988.5,0,7.4,166,21.3,0.322,0
2023-08-14T20:00,21.2,70,15.6,22.0,0.00,0.00,0.00,988.9,0,7.2,198,20.3,0.323,0
2023-08-14T21:00,19.2,80,15.7,20.0,0.00,0.00,0.00,989.0,0,7.6,225,19.5,0.323,0
2023-08-14T22:00,19.2,78,15.3,20.1,0.00,0.00,0.00,988.7,0,5.7,252,18.9,0.323,0
2023-08-14T23:00,20.8,69,15.0,22.2,0.00,0.00,0.00,988.5,0,1.1,288,18.3,0.324,0
2023-08-15T00:00,17.4,84,14.6,18.5,0.00,0.00,0.00,988.3,0,2.6,304,16.7,0.322,0
2023-08-15T01:00,16.8,85,14.3,17.4,0.00,0.00,0.00,988.2,0,5.5,328,16.7,0.322,0
2023-08-15T02:00,16.4,86,14.0,16.5,0.00,0.00,0.00,988.0,0,8.1,328,16.7,0.322,0
2023-08-15T03:00,15.9,87,13.7,16.4,0.00,0.00,0.00,987.7,0,5.1,321,16.5,0.323,0
2023-08-15T04:00,15.9,87,13.7,16.4,0.00,0.00,0.00,987.8,0,4.4,325,16.4,0.323,1
2023-08-15T05:00,17.0,84,14.3,18.1,0.00,0.00,0.00,988.0,0,2.5,315,16.7,0.323,1
2023-08-15T06:00,19.1,82,16.0,21.1,0.00,0.00,0.00,988.3,0,0.8,207,17.7,0.323,1
2023-08-15T07:00,21.4,77,17.2,24.0,0.00,0.00,0.00,988.3,0,0.0,180,19.1,0.323,1
2023-08-15T08:00,23.8,68,17.6,26.3,0.00,0.00,0.00,988.6,0,1.4,90,20.6,0.322,1
2023-08-15T09:00,25.6,61,17.5,28.5,0.00,0.00,0.00,988.6,0,3.6,127,22.1,0.321,1
2023-08-15T10:00,27.0,54,17.0,30.0,0.00,0.00,0.00,988.5,0,5.4,143,23.4,0.320,1
2023-08-15T11:00,27.9,51,16.8,30.8,0.00,0.00,0.00,988.2,0,7.6,149,24.5,0.318,1
2023-08-15T12:00,28.0,51,16.8,31.0,0.00,0.00,0.00,988.4,0,6.9,141,25.2,0.316,1
2023-08-15T13:00,28.4,50,17.0,30.9,0.00,0.00,0.00,987.9,12,7.9,141,25.8,0.314,1
2023-08-15T14:00,28.5,49,16.8,30.0,0.00,0.00,0.00,987.5,53,9.4,133,26.0,0.313,1
2023-08-15T15:00,28.0,50,16.7,28.7,0.00,0.00,0.00,987.3,71,11.6,120,25.8,0.312,1
2023-08-15T16:00,27.2,57,18.0,29.0,0.00,0.00,0.00,987.0,2,7.5,125,25.4,0.311,1
2023-08-15T17:00,26.1,74,21.0,29.9,0.00,0.00,0.00,986.9,3,3.3,186,24.8,0.311,1
2023-08-15T18:00,26.4,59,17.7,28.6,0.00,0.00,0.00,987.3,1,3.6,186,23.6,0.311,1
2023-08-15T19:00,22.8,75,18.0,24.5,0.00,0.00,0.00,987.4,1,8.2,151,22.3,0.311,0
2023-08-15T20:00,22.8,70,17.1,24.4,0.00,0.00,0.00,987.6,1,6.5,183,21.4,0.312,0
2023-08-15T21:00,22.5,70,16.6,24.0,0.00,0.00,0.00,987.5,0,5.4,132,20.6,0.312,0
2023-08-15T22:00,21.4,74,16.6,23.1,0.00,0.00,0.00,987.4,0,4.1,75,20.0,0.312,0
2023-08-15T23:00,20.9,76,16.5,22.8,0.00,0.00,0.00,987.5,5,2.2,270,19.4,0.313,0
2023-08-16T00:00,20.4,80,16.8,22.2,0.00,0.00,0.00,987.9,14,3.9,56,18.8,0.320,0
2023-08-16T01:00,19.1,86,16.7,20.8,0.00,0.00,0.00,987.2,35,4.2,290,18.7,0.321,0
2023-08-16T02:00,18.8,87,16.7,20.6,0.00,0.00,0.00,986.9,60,4.0,270,18.7,0.321,0
2023-08-16T03:00,19.0,85,16.4,20.8,0.00,0.00,0.00,987.0,40,3.1,306,18.6,0.321,0
2023-08-16T04:00,17.7,93,16.5,19.5,0.00,0.00,0.00,987.3,51,3.3,13,18.4,0.321,1
2023-08-16T05:00,18.3,93,17.2,20.2,0.00,0.00,0.00,987.7,2,4.7,356,18.5,0.322,1
2023-08-16T06:00,20.4,88,18.3,22.7,0.00,0.00,0.00,988.2,3,4.8,297,19.3,0.322,1
2023-08-16T07:00,22.4,79,18.6,24.9,0.00,0.00,0.00,988.4,3,4.4,305,20.3,0.321,1
2023-08-16T08:00,24.6,69,18.5,27.0,0.00,0.00,0.00,988.4,3,4.7,328,21.6,0.321,1
2023-08-16T09:00,25.7,63,18.3,28.5,0.00,0.00,0.00,988.5,8,4.8,347,22.9,0.319,1
2023-08-16T10:00,26.4,62,18.5,29.7,0.00,0.00,0.00,988.6,10,3.8,49,24.0,0.318,1
2023-08-16T11:00,26.6,62,18.8,30.8,0.10,0.10,0.00,988.4,8,3.6,84,25.0,0.317,1
2023-08-16T12:00,25.6,62,17.9,27.3,0.90,0.90,0.00,988.5,42,9.4,140,25.5,0.310,1
2023-08-16T13:00,26.0,62,18.1,29.6,0.00,0.00,0.00,988.3,36,1.0,225,25.7,0.309,1
2023-08-16T14:00,26.6,56,17.0,28.7,0.00,0.00,0.00,987.8,6,2.9,60,25.7,0.308,1
2023-08-16T15:00,26.7,53,16.3,28.2,0.10,0.10,0.00,987.6,10,4.1,105,25.6,0.308,1
2023-08-16T16:00,26.1,56,16.5,27.8,0.00,0.00,0.00,987.3,12,4.1,105,25.2,0.307,1
2023-08-16T17:00,25.0,67,18.5,27.8,0.00,0.00,0.00,987.2,7,2.5,82,24.5,0.307,1
2023-08-16T18:00,22.7,77,18.5,24.9,0.00,0.00,0.00,987.2,4,6.4,137,23.4,0.307,1
2023-08-16T19:00,21.0,84,18.1,23.0,0.00,0.00,0.00,987.6,8,6.6,151,22.2,0.308,0
2023-08-16T20:00,20.2,86,17.8,22.4,0.00,0.00,0.00,987.8,9,4.4,215,21.3,0.308,0
2023-08-16T21:00,19.4,88,17.4,21.2,0.00,0.00,0.00,987.8,3,5.2,236,20.5,0.308,0
2023-08-16T22:00,20.6,79,16.9,22.8,0.00,0.00,0.00,987.6,5,1.5,284,19.9,0.308,0
2023-08-16T23:00,19.9,83,17.0,22.2,0.00,0.00,0.00,987.6,4,1.4,360,19.3,0.309,0
2023-08-17T00:00,18.2,94,17.3,19.6,0.00,0.00,0.00,987.9,27,8.1,315,19.0,0.310,0
2023-08-17T01:00,17.8,96,17.1,19.1,0.30,0.30,0.00,987.2,16,8.2,299,18.7,0.313,0
2023-08-17T02:00,17.5,95,16.7,18.9,0.00,0.00,0.00,987.2,20,6.4,322,18.4,0.313,0
2023-08-17T03:00,17.0,96,16.4,18.4,0.00,0.00,0.00,987.2,17,5.4,340,18.2,0.314,0
2023-08-17T04:00,16.7,97,16.3,18.2,0.00,0.00,0.00,987.2,9,5.1,4,17.9,0.314,1
2023-08-17T05:00,17.3,97,16.8,18.7,0.00,0.00,0.00,987.3,15,6.1,310,18.0,0.314,1
2023-08-17T06:00,19.0,94,17.9,21.2,0.00,0.00,0.00,987.6,8,4.3,312,18.8,0.314,1
2023-08-17T07:00,20.7,87,18.4,23.3,0.00,0.00,0.00,987.7,12,3.7,331,19.9,0.314,1
2023-08-17T08:00,22.2,80,18.7,25.0,0.00,0.00,0.00,987.7,12,3.0,14,21.2,0.314,1
2023-08-17T09:00,23.5,76,19.1,27.1,0.00,0.00,0.00,987.6,9,1.8,53,22.4,0.313,1
2023-08-17T10:00,24.6,71,19.1,28.8,0.00,0.00,0.00,987.5,9,1.6,63,23.6,0.312,1
2023-08-17T11:00,25.2,68,18.8,29.3,0.00,0.00,0.00,987.2,10,2.3,51,24.4,0.311,1
2023-08-17T12:00,26.4,51,15.6,28.9,0.00,0.00,0.00,987.0,17,2.0,45,25.1,0.304,1
2023-08-17T13:00,26.8,51,15.8,28.5,0.00,0.00,0.00,986.4,23,5.6,50,25.5,0.302,1
2023-08-17T14:00,25.3,59,16.6,26.1,0.00,0.00,0.00,986.4,17,9.9,71,25.2,0.301,1
2023-08-17T15:00,25.1,62,17.3,26.8,0.00,0.00,0.00,986.2,6,5.8,86,25.0,0.301,1
2023-08-17T16:00,24.8,63,17.2,27.3,0.00,0.00,0.00,985.8,15,0.8,297,24.6,0.300,1
2023-08-17T17:00,23.9,72,18.7,26.7,0.00,0.00,0.00,985.9,20,2.7,293,24.0,0.300,1
2023-08-17T18:00,22.3,79,18.6,24.8,0.00,0.00,0.00,986.1,7,4.6,288,23.0,0.300,1
2023-08-17T19:00,20.7,87,18.5,23.4,0.00,0.00,0.00,986.3,9,2.6,304,22.0,0.300,0
2023-08-17T20:00,20.0,89,18.1,22.5,0.00,0.00,0.00,986.3,4,2.7,337,21.1,0.300,0
2023-08-17T21:00,18.9,93,17.7,21.0,0.00,0.00,0.00,986.3,2,4.6,342,20.4,0.301,0
2023-08-17T22:00,19.1,90,17.5,21.4,0.00,0.00,0.00,986.6,1,2.4,297,19.9,0.301,0
2023-08-17T23:00,18.8,89,17.0,20.8,0.00,0.00,0.00,986.5,4,2.9,263,19.4,0.301,0
2023-08-18T00:00,18.3,92,17.0,20.0,0.00,0.00,0.00,986.5,49,4.7,302,19.7,0.297,0
2023-08-18T01:00,18.1,93,17.0,19.8,0.00,0.00,0.00,986.4,35,5.6,320,19.2,0.298,0
2023-08-18T02:00,17.8,95,17.0,18.9,0.00,0.00,0.00,986.5,27,9.0,331,18.9,0.298,0
2023-08-18T03:00,17.8,95,17.1,18.9,0.00,0.00,0.00,986.2,14,9.7,333,18.7,0.298,0
2023-08-18T04:00,17.6,95,16.8,18.9,0.00,0.00,0.00,985.9,2,7.6,329,18.4,0.298,1
2023-08-18T05:00,18.1,94,17.2,19.3,0.00,0.00,0.00,986.4,11,9.1,326,18.5,0.299,1
2023-08-18T06:00,19.5,93,18.3,21.9,0.00,0.00,0.00,986.8,23,4.7,337,19.2,0.299,1
2023-08-18T07:00,21.2,87,18.9,24.0,0.00,0.00,0.00,986.9,8,3.5,336,20.3,0.299,1
2023-08-18T08:00,22.9,78,18.8,25.7,0.00,0.00,0.00,987.2,1,3.1,339,21.6,0.298,1
2023-08-18T09:00,24.3,73,19.1,27.6,0.00,0.00,0.00,987.4,4,3.8,17,22.8,0.298,1
2023-08-18T10:00,25.5,66,18.7,29.0,0.00,0.00,0.00,987.3,9,4.9,17,23.9,0.297,1
2023-08-18T11:00,26.1,60,17.7,29.4,0.00,0.00,0.00,986.9,13,2.2,9,24.7,0.296,1
2023-08-18T12:00,26.8,57,17.4,29.4,0.00,0.00,0.00,986.7,24,4.7,113,25.4,0.295,1
2023-08-18T13:00,27.0,55,17.3,29.9,0.00,0.00,0.00,986.5,16,2.5,82,25.9,0.294,1
2023-08-18T14:00,27.2,54,17.0,29.4,0.00,0.00,0.00,986.4,9,1.6,63,26.0,0.292,1
2023-08-18T15:00,27.2,54,17.0,29.3,0.00,0.00,0.00,986.1,14,2.1,59,26.0,0.292,1
2023-08-18T16:00,25.2,66,18.4,27.0,0.10,0.10,0.00,986.2,48,8.9,40,25.3,0.292,1
2023-08-18T17:00,23.5,76,19.1,25.8,0.00,0.00,0.00,986.2,18,7.3,20,24.4,0.292,1
2023-08-18T18:00,21.9,84,19.1,24.9,0.00,0.00,0.00,986.2,26,3.1,306,23.3,0.292,1
2023-08-18T19:00,20.7,91,19.2,23.6,0.00,0.00,0.00,986.7,24,3.9,304,22.3,0.292,0
2023-08-18T20:00,19.8,94,18.9,22.9,0.00,0.00,0.00,986.4,14,1.8,281,21.5,0.293,0
2023-08-18T21:00,19.5,93,18.3,22.1,0.00,0.00,0.00,986.3,12,2.7,293,20.9,0.293,0
2023-08-18T22:00,18.4,96,17.8,20.7,0.00,0.00,0.00,986.6,3,3.4,328,20.3,0.293,0
2023-08-18T23:00,18.5,95,17.7,20.7,0.00,0.00,0.00,986.7,0,3.3,311,19.8,0.293,0
2023-08-19T00:00,19.3,90,17.6,21.1,0.00,0.00,0.00,986.7,39,6.2,324,19.7,0.297,0
2023-08-19T01:00,18.2,95,17.3,20.1,0.10,0.10,0.00,986.6,25,4.4,305,19.5,0.298,0
2023-08-19T02:00,18.2,94,17.2,19.9,0.00,0.00,0.00,986.5,12,5.7,325,19.2,0.298,0
2023-08-19T03:00,17.9,95,17.1,19.4,0.00,0.00,0.00,986.3,22,6.3,336,19.0,0.298,0
2023-08-19T04:00,17.7,96,17.0,19.2,0.00,0.00,0.00,986.5,5,6.8,328,18.8,0.298,1
2023-08-19T05:00,18.6,94,17.6,20.4,0.00,0.00,0.00,986.8,29,6.1,320,18.9,0.299,1
2023-08-19T06:00,20.3,90,18.6,23.1,0.00,0.00,0.00,987.4,30,2.7,293,19.6,0.299,1
2023-08-19T07:00,22.2,83,19.2,25.1,0.00,0.00,0.00,987.8,14,3.7,349,20.7,0.299,1
2023-08-19T08:00,24.0,75,19.3,26.7,0.00,0.00,0.00,988.0,22,5.8,356,22.0,0.298,1
2023-08-19T09:00,25.4,69,19.2,28.3,0.10,0.10,0.00,988.1,20,6.5,360,23.2,0.297,1
2023-08-19T10:00,26.3,63,18.8,29.6,0.00,0.00,0.00,988.1,39,5.7,18,24.3,0.297,1
2023-08-19T11:00,27.2,61,19.0,30.8,0.00,0.00,0.00,988.2,33,6.2,36,25.2,0.295,1
2023-08-19T12:00,27.7,59,18.9,31.4,0.00,0.00,0.00,988.3,44,4.9,54,25.6,0.296,1
2023-08-19T13:00,27.9,60,19.5,31.2,0.00,0.00,0.00,988.2,51,6.6,99,26.2,0.295,1
2023-08-19T14:00,27.2,61,18.9,30.0,0.10,0.10,0.00,988.0,5,4.3,132,26.3,0.294,1
2023-08-19T15:00,27.2,61,18.9,30.2,0.00,0.00,0.00,987.6,9,1.8,127,26.2,0.293,1
2023-08-19T16:00,27.0,61,18.9,30.0,0.00,0.00,0.00,987.6,3,2.2,99,25.9,0.293,1
2023-08-19T17:00,25.9,74,20.9,30.0,0.00,0.00,0.00,987.8,11,1.3,326,25.3,0.293,1
2023-08-19T18:00,24.4,77,20.2,27.7,0.00,0.00,0.00,988.0,19,3.9,338,24.2,0.293,1
2023-08-19T19:00,24.4,74,19.6,27.4,0.00,0.00,0.00,988.6,10,4.3,24,23.1,0.293,0
2023-08-19T20:00,23.6,78,19.4,26.7,0.00,0.00,0.00,989.1,3,3.0,346,22.2,0.293,0
2023-08-19T21:00,22.2,83,19.2,25.5,0.00,0.00,0.00,989.2,2,1.1,270,21.5,0.293,0
2023-08-19T22:00,21.8,83,18.9,24.9,0.00,0.00,0.00,989.1,1,1.4,270,20.9,0.294,0
2023-08-19T23:00,21.2,85,18.6,24.0,0.00,0.00,0.00,989.2,1,2.3,309,20.5,0.294,0
2023-08-20T00:00,19.5,92,18.2,21.5,0.00,0.00,0.00,988.9,0,7.1,330,20.3,0.293,0
2023-08-20T01:00,19.1,94,18.1,21.2,0.00,0.00,0.00,988.9,6,5.8,330,20.0,0.293,0
2023-08-20T02:00,18.4,96,17.7,20.4,0.00,0.00,0.00,989.1,4,5.1,309,19.7,0.294,0
2023-08-20T03:00,18.3,96,17.6,20.1,0.00,0.00,0.00,989.0,0,5.8,300,19.4,0.294,0
2023-08-20T04:00,18.6,93,17.5,20.9,0.00,0.00,0.00,989.1,0,3.0,284,19.1,0.294,0
2023-08-20T05:00,19.7,91,18.1,22.0,0.00,0.00,0.00,989.5,0,4.4,305,19.2,0.294,1
2023-08-20T06:00,21.8,85,19.2,24.3,0.00,0.00,0.00,990.1,0,6.4,317,20.1,0.294,1
2023-08-20T07:00,24.1,76,19.7,27.0,0.00,0.00,0.00,990.3,0,5.5,337,21.3,0.294,1
2023-08-20T08:00,25.7,69,19.7,28.6,0.00,0.00,0.00,990.9,0,5.2,348,22.6,0.293,1
2023-08-20T09:00,26.8,65,19.7,30.2,0.00,0.00,0.00,990.8,0,5.6,345,23.9,0.292,1
2023-08-20T10:00,27.8,60,19.4,31.7,0.00,0.00,0.00,990.8,4,5.8,356,25.1,0.291,1
2023-08-20T11:00,28.7,56,19.0,32.8,0.00,0.00,0.00,990.7,6,4.0,27,26.1,0.289,1
2023-08-20T12:00,29.0,53,18.5,33.0,0.00,0.00,0.00,990.9,5,3.1,144,26.8,0.289,1
2023-08-20T13:00,29.5,53,18.8,33.5,0.00,0.00,0.00,990.5,1,2.3,129,27.4,0.287,1
2023-08-20T14:00,29.6,52,18.7,33.2,0.00,0.00,0.00,990.1,1,1.3,124,27.7,0.286,1
2023-08-20T15:00,29.5,52,18.5,32.3,0.00,0.00,0.00,989.9,2,2.4,63,27.6,0.285,1
2023-08-20T16:00,28.9,54,18.8,31.6,0.00,0.00,0.00,989.7,2,3.6,37,27.2,0.285,1
2023-08-20T17:00,26.9,78,22.7,31.6,0.00,0.00,0.00,989.5,3,4.1,345,26.4,0.284,1
2023-08-20T18:00,24.9,76,20.4,28.2,0.00,0.00,0.00,989.3,5,4.6,288,25.2,0.285,0
2023-08-20T19:00,23.4,80,19.8,26.5,0.00,0.00,0.00,989.8,4,4.3,265,24.0,0.285,0
2023-08-20T20:00,22.3,82,19.2,25.2,0.00,0.00,0.00,990.1,2,4.0,265,23.0,0.285,0
2023-08-20T21:00,21.8,82,18.5,24.5,0.00,0.00,0.00,990.4,2,3.3,283,22.3,0.285,0
2023-08-20T22:00,21.3,83,18.3,23.7,0.00,0.00,0.00,990.6,1,4.3,318,21.6,0.285,0
2023-08-20T23:00,21.4,82,18.1,23.6,0.00,0.00,0.00,990.7,0,5.1,321,21.2,0.286,0
